Partida Aduanera,Descripcion de la Partida Aduanera,Fecha,Qty,Und,U$ FAS Tot,U$ Flete & Seguro Tot,U$ CIF Tot,U$ FAS Und,U$ CIF Und,U$ (CIF + Imp) Und,Impuestos (%),Pais de Origen,Distrito de Descarga
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2020,3678.000,KG,120521.000,5500.000,126021.000,32.768,34.263,34.263,0.000,MEXICO,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2020,2924.000,KG,135115.000,76.000,135191.000,46.208,46.234,46.234,0.000,CANADA,PORTLAND MAINE
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2020,1353.000,KG,93312.000,160.000,93472.000,68.966,69.084,69.084,0.000,CANADA,BUFFALO N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2020,22281.000,KG,1788480.000,10326.000,1798806.000,80.269,80.732,80.732,0.000,CANADA,DETROIT MICH.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2020,333.000,KG,3330.000,1000.000,4330.000,10.000,13.003,13.003,0.000,INDONESIA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2020,2298.000,KG,121927.000,6347.000,128274.000,53.057,55.819,55.819,0.000,JAMAICA,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2020,538.000,KG,16152.000,1700.000,17852.000,30.022,33.182,33.182,0.000,TURKEY,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2020,1608.000,KG,96457.000,669.000,97126.000,59.985,60.401,60.401,0.000,JAPAN,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2020,300.000,KG,4500.000,1.000,4501.000,15.000,15.003,15.003,0.000,HONDURAS,HOUSTON TEX.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2020,900.000,KG,13500.000,2800.000,16300.000,15.000,18.111,18.111,0.000,HONDURAS,HOUSTON TEX.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2020,1223.000,KG,49192.000,3600.000,52792.000,40.222,43.165,43.165,0.000,HAITI,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/01/2020,2080.000,KG,83200.000,6240.000,89440.000,40.000,43.000,43.000,0.000,NICARAGUA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/02/2020,15381.000,KG,254344.000,150.000,254494.000,16.536,16.545,16.545,0.000,MEXICO,SAN DIEGO CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/02/2020,460.000,KG,18400.000,2000.000,20400.000,40.000,44.347,44.347,0.000,MEXICO,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/02/2020,182.000,KG,18220.000,50.000,18270.000,100.109,100.384,100.384,0.000,INDIA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/02/2020,29174.000,KG,2348976.000,6800.000,2355776.000,80.516,80.749,80.749,0.000,CANADA,PORTLAND MAINE
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/02/2020,3783.000,KG,311040.000,249.000,311289.000,82.220,82.286,82.286,0.000,CANADA,BUFFALO N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/02/2020,9959.000,KG,835584.000,5875.000,841459.000,83.902,84.492,84.492,0.000,CANADA,DETROIT MICH.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/02/2020,1300.000,KG,19500.000,3.000,19503.000,15.000,15.002,15.002,0.000,HONDURAS,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/02/2020,1000.000,KG,8160.000,2000.000,10160.000,8.160,10.160,10.160,0.000,HONDURAS,SAVANNAH GA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/02/2020,1200.000,KG,18000.000,3800.000,21800.000,15.000,18.166,18.166,0.000,HONDURAS,HOUSTON TEX.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/02/2020,2223.000,KG,128125.000,6130.000,134255.000,57.636,60.393,60.393,0.000,JAMAICA,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/02/2020,1340.000,KG,30140.000,2650.000,32790.000,22.492,24.470,24.470,0.000,PERU,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/02/2020,539.000,KG,75254.000,2461.000,77715.000,139.617,144.183,144.183,0.000,SRI LANKA,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/02/2020,3020.000,KG,123200.000,9040.000,132240.000,40.794,43.788,43.788,0.000,NICARAGUA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/03/2020,573.000,KG,38615.000,100.000,38715.000,67.390,67.565,67.565,0.000,MEXICO,SAN DIEGO CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/03/2020,1738.000,KG,62460.000,7100.000,69560.000,35.937,40.023,40.023,0.000,MEXICO,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/03/2020,775.000,KG,43145.000,2480.000,45625.000,55.670,58.870,58.870,0.000,JAMAICA,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/03/2020,32004.000,KG,2492784.000,7200.000,2499984.000,77.889,78.114,78.114,0.000,CANADA,PORTLAND MAINE
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/03/2020,2613.000,KG,242880.000,4500.000,247380.000,92.950,94.672,94.672,0.000,CANADA,BUFFALO N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/03/2020,30481.000,KG,2848320.000,35000.000,2883320.000,93.445,94.594,94.594,0.000,CANADA,DETROIT MICH.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/03/2020,400.000,KG,6000.000,1.000,6001.000,15.000,15.002,15.002,0.000,HONDURAS,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/03/2020,500.000,KG,8995.000,2000.000,10995.000,17.990,21.990,21.990,0.000,HONDURAS,SAVANNAH GA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/03/2020,540.000,KG,8100.000,1285.000,9385.000,15.000,17.379,17.379,0.000,HONDURAS,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/03/2020,1803.000,KG,24838.000,5258.000,30096.000,13.775,16.692,16.692,0.000,HONDURAS,HOUSTON TEX.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/03/2020,440.000,KG,24200.000,996.000,25196.000,55.000,57.263,57.263,0.000,HONDURAS,"DALLAS/FORT WORTH, TEXAS"
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/03/2020,970.000,KG,40228.000,3000.000,43228.000,41.472,44.564,44.564,0.000,HAITI,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/03/2020,2840.000,KG,146500.000,3000.000,149500.000,51.584,52.640,52.640,0.000,MAURITANIA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/03/2020,815.000,KG,48924.000,205.000,49129.000,60.029,60.280,60.280,0.000,JAPAN,SAN FRANCISCO CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/03/2020,1100.000,KG,150000.000,4799.000,154799.000,136.363,140.726,140.726,0.000,TURKEY,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/03/2020,923.000,KG,29000.000,3000.000,32000.000,31.419,34.669,34.669,0.000,GREECE,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/03/2020,323.000,KG,11815.000,2.000,11817.000,36.578,36.585,36.585,0.000,NICARAGUA,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/03/2020,875.000,KG,52500.000,600.000,53100.000,60.000,60.685,60.685,0.000,NICARAGUA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/04/2020,1662.000,KG,124368.000,1036.000,125404.000,74.830,75.453,75.453,0.000,CANADA,PORTLAND MAINE
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/04/2020,1742.000,KG,174720.000,3000.000,177720.000,100.298,102.020,102.020,0.000,CANADA,BUFFALO N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/04/2020,2613.000,KG,252480.000,4500.000,256980.000,96.624,98.346,98.346,0.000,CANADA,DETROIT MICH.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/04/2020,973.000,KG,99875.000,3200.000,103075.000,102.646,105.935,105.935,0.000,INDONESIA,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/04/2020,9188.000,KG,108750.000,150.000,108900.000,11.836,11.852,11.852,0.000,MEXICO,SAN DIEGO CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/04/2020,129.000,KG,15055.000,400.000,15455.000,116.705,119.806,119.806,0.000,JAMAICA,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/04/2020,2000.000,KG,41100.000,4670.000,45770.000,20.550,22.885,22.885,0.000,PERU,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/04/2020,1000.000,KG,17990.000,10000.000,27990.000,17.990,27.990,27.990,0.000,HONDURAS,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/05/2020,500.000,KG,90000.000,1496.000,91496.000,180.000,182.992,182.992,0.000,TURKEY,CHICAGO ILL.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/05/2020,152.000,KG,2362.000,1.000,2363.000,15.539,15.546,15.546,0.000,MALDIVES,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/05/2020,264.000,KG,2640.000,2000.000,4640.000,10.000,17.575,17.575,0.000,INDONESIA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/05/2020,244.000,KG,27117.000,50.000,27167.000,111.135,111.340,111.340,0.000,MEXICO,SAN DIEGO CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/05/2020,530.000,KG,20750.000,2.000,20752.000,39.150,39.154,39.154,0.000,NICARAGUA,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/05/2020,688.000,KG,45310.000,2999.000,48309.000,65.857,70.216,70.216,0.000,NICARAGUA,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/05/2020,302.000,KG,42336.000,176.000,42512.000,140.185,140.768,140.768,0.000,HONG KONG,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/06/2020,250.000,KG,11989.000,56.000,12045.000,47.956,48.180,48.180,0.000,CANADA,PORTLAND MAINE
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/06/2020,500.000,KG,7500.000,1489.000,8989.000,15.000,17.978,17.978,0.000,HONDURAS,HOUSTON TEX.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/06/2020,1297.000,KG,52836.000,6000.000,58836.000,40.737,45.363,45.363,0.000,HAITI,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/06/2020,19533.000,KG,203981.000,200.000,204181.000,10.442,10.453,10.453,0.000,MEXICO,SAN DIEGO CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/06/2020,700.000,KG,38500.000,1367.000,39867.000,55.000,56.952,56.952,0.000,JAMAICA,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/06/2020,93.000,KG,9350.000,1.000,9351.000,100.537,100.548,100.548,0.000,INDONESIA,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/06/2020,2176.000,KG,132785.000,991.000,133776.000,61.022,61.477,61.477,0.000,JAPAN,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/06/2020,360.000,KG,14400.000,1.000,14401.000,40.000,40.002,40.002,0.000,NICARAGUA,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/06/2020,396.000,KG,33030.000,1199.000,34229.000,83.409,86.436,86.436,0.000,NICARAGUA,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/06/2020,1067.000,KG,64000.000,329.000,64329.000,59.981,60.289,60.289,0.000,HONG KONG,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/07/2020,6124.000,KG,64087.000,75.000,64162.000,10.464,10.477,10.477,0.000,MEXICO,SAN DIEGO CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/07/2020,2244.000,KG,69810.000,2150.000,71960.000,31.109,32.067,32.067,0.000,MEXICO,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/07/2020,248.000,KG,3851.000,1.000,3852.000,15.528,15.532,15.532,0.000,MALDIVES,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/07/2020,292.000,KG,39640.000,3200.000,42840.000,135.753,146.712,146.712,0.000,INDONESIA,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/07/2020,2585.000,KG,53355.000,7500.000,60855.000,20.640,23.541,23.541,0.000,PERU,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/08/2020,432.000,KG,59878.000,2133.000,62011.000,138.606,143.543,143.543,0.000,SRI LANKA,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/08/2020,100.000,KG,11800.000,889.000,12689.000,118.000,126.890,126.890,0.000,VIET NAM,SAN FRANCISCO CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/08/2020,120.000,KG,15240.000,400.000,15640.000,127.000,130.333,130.333,0.000,HONDURAS,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/08/2020,1000.000,KG,10000.000,2135.000,12135.000,10.000,12.135,12.135,0.000,HONDURAS,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/08/2020,1160.000,KG,40651.000,3500.000,44151.000,35.043,38.061,38.061,0.000,HAITI,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/08/2020,700.000,KG,34740.000,2400.000,37140.000,49.628,53.057,53.057,0.000,JAMAICA,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/08/2020,8183.000,KG,76219.000,150.000,76369.000,9.314,9.332,9.332,0.000,MEXICO,SAN DIEGO CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/08/2020,5985.000,KG,179550.000,7500.000,187050.000,30.000,31.253,31.253,0.000,MEXICO,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/08/2020,224.000,KG,2243.000,1000.000,3243.000,10.013,14.477,14.477,0.000,INDONESIA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/08/2020,500.000,KG,90000.000,1496.000,91496.000,180.000,182.992,182.992,0.000,TURKEY,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/08/2020,19007.000,KG,1610304.000,433.000,1610737.000,84.721,84.744,84.744,0.000,CANADA,DETROIT MICH.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/08/2020,321.000,KG,12135.000,2.000,12137.000,37.803,37.809,37.809,0.000,NICARAGUA,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/08/2020,805.000,KG,62748.000,3000.000,65748.000,77.947,81.674,81.674,0.000,NICARAGUA,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/09/2020,579.000,KG,32861.000,150.000,33011.000,56.754,57.013,57.013,0.000,MEXICO,SAN DIEGO CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/09/2020,246.000,KG,38333.000,1343.000,39676.000,155.825,161.284,161.284,0.000,SRI LANKA,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/09/2020,263.000,KG,4087.000,1.000,4088.000,15.539,15.543,15.543,0.000,MALDIVES,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/09/2020,9144.000,KG,599458.000,2000.000,601458.000,65.557,65.776,65.776,0.000,CANADA,PORTLAND MAINE
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/09/2020,2613.000,KG,233280.000,80.000,233360.000,89.276,89.307,89.307,0.000,CANADA,DETROIT MICH.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/09/2020,332.000,KG,10165.000,750.000,10915.000,30.617,32.876,32.876,0.000,JAMAICA,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/09/2020,543.000,KG,32565.000,250.000,32815.000,59.972,60.432,60.432,0.000,JAPAN,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/09/2020,101.000,KG,4529.000,1.000,4530.000,44.841,44.851,44.851,0.000,VENEZUELA,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/09/2020,329.000,KG,9870.000,1.000,9871.000,30.000,30.003,30.003,0.000,NICARAGUA,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/10/2020,2319.000,KG,166998.000,51.000,167049.000,72.012,72.034,72.034,0.000,MEXICO,SAN DIEGO CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/10/2020,5404.000,KG,298562.000,3200.000,301762.000,55.248,55.840,55.840,0.000,CANADA,PORTLAND MAINE
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/10/2020,500.000,KG,90000.000,1425.000,91425.000,180.000,182.850,182.850,0.000,TURKEY,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/10/2020,65.000,KG,6550.000,1.000,6551.000,100.769,100.784,100.784,0.000,INDONESIA,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/10/2020,253.000,KG,13018.000,1000.000,14018.000,51.454,55.407,55.407,0.000,HAITI,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/10/2020,577.000,KG,22817.000,1900.000,24717.000,39.544,42.837,42.837,0.000,JAMAICA,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/10/2020,3266.000,KG,130640.000,12000.000,142640.000,40.000,43.674,43.674,0.000,NICARAGUA,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/11/2020,700.000,KG,103400.000,2095.000,105495.000,147.714,150.707,150.707,0.000,TURKEY,LOS ANGELES CALIF.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/11/2020,463.000,KG,68848.000,2121.000,70969.000,148.699,153.280,153.280,0.000,SRI LANKA,NEW YORK CITY N.Y.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/11/2020,7104.000,KG,271872.000,188.000,272060.000,38.270,38.296,38.296,0.000,CANADA,DETROIT MICH.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/11/2020,1006.000,KG,39420.000,2800.000,42220.000,39.184,41.968,41.968,0.000,JAMAICA,MIAMI FLA.
308190100,"SEA CUCUMBERS, INCLUDING FLOURS, MEALS AND PELLETS FIT FOR HUMAN CONSUMPTION, NESOI",15/11/2020,307.000,KG,20177.000,1200.000,21377.000,65.723,69.631,69.631,0.000,MEXICO,LOS ANGELES CALIF.
